Date,Close,High,Low,Open,Volume,return,volatility,regime
2013-07-30,3085.5,3094.75,3065.5,3066.0,237285,0.006524221171097633,0.005914336775236425,0
2013-07-31,3083.0,3105.0,3079.25,3082.5,254202,-0.0008102414519526313,0.005869614468737811,1
2013-08-01,3112.75,3123.5,3088.75,3088.75,153830,0.009649691858579335,0.005286783425758382,1
2013-08-02,3136.0,3138.0,3112.25,3118.25,162654,0.007469279575937682,0.0052887494176220955,0
2013-08-05,3136.0,3140.25,3128.0,3136.25,114587,0.0,0.0053757484855274955,1
2013-08-06,3118.0,3139.5,3106.25,3136.0,170125,-0.005739795918367374,0.005115479294349771,1
2013-08-07,3116.0,3119.5,3090.75,3117.75,228788,-0.0006414368184733954,0.0049939526165250605,1
2013-08-08,3127.0,3136.5,3108.5,3117.25,215700,0.003530166880616248,0.004976618500474054,0
2013-08-09,3113.25,3134.75,3107.0,3129.25,199820,-0.004397185801087278,0.005168886788201549,1
2013-08-12,3124.0,3129.5,3094.25,3113.5,171281,0.0034529832168954666,0.00508770216400873,1
2013-08-13,3137.0,3148.0,3104.75,3126.0,239126,0.004161331626120424,0.004900704058133456,0
2013-08-14,3123.25,3143.75,3114.25,3138.75,234087,-0.004383168632451362,0.005221182943048233,1
2013-08-15,3071.0,3114.75,3066.5,3113.0,307034,-0.016729368446329995,0.006925311689039858,1
2013-08-16,3069.75,3090.0,3068.25,3071.75,189035,-0.0004070335395636171,0.006226255500835936,1
2013-08-19,3070.5,3100.5,3060.25,3068.5,210781,0.0002443195699974865,0.006235950289074183,1
2013-08-20,3081.0,3097.0,3063.5,3071.25,164001,0.0034196384953590897,0.006312651295622962,1
2013-08-21,3062.5,3098.75,3059.25,3081.75,295659,-0.006004543979227561,0.006487679566463629,1
2013-08-22,3101.75,3107.0,3055.5,3060.75,190514,0.012816326530612265,0.007844072765694906,0
2013-08-23,3121.25,3127.0,3096.5,3103.5,194415,0.006286773595550965,0.008022627094438304,1
2013-08-26,3121.0,3147.25,3117.25,3120.25,189292,-8.009611533843497e-05,0.007945068008579508,1
2013-08-27,3059.5,3124.75,3052.5,3123.5,360118,-0.019705222685036827,0.009882132734406527,1
2013-08-28,3068.25,3084.75,3056.0,3061.5,188487,0.0028599444353651915,0.009989897187547924,1
2013-08-29,3089.5,3109.0,3064.0,3068.25,246337,0.0069257720198809825,0.008769667990299929,1
2013-08-30,3073.5,3103.5,3062.0,3093.5,253781,-0.005178831526136962,0.008960450741970043,1
2013-09-03,3086.5,3113.25,3076.0,3088.75,314381,0.004229705547421414,0.009052850073040195,1
2013-09-04,3128.25,3132.0,3083.25,3087.75,216735,0.013526648307144118,0.009929696437744318,0
2013-09-05,3128.0,3137.75,3124.0,3131.5,152933,-7.991688643815831e-05,0.00959893573245977,1
2013-09-06,3129.5,3150.25,3096.5,3128.5,281130,0.0004795396419436937,0.00883997139024299,1
2013-09-09,3165.0,3175.25,3130.5,3132.75,196240,0.011343665122224067,0.009312680244583477,0
2013-09-10,3182.75,3189.25,3167.25,3171.5,230771,0.005608214849921023,0.009383504400748519,1
2013-09-11,3178.5,3188.75,3160.0,3184.25,220768,-0.001335323226769325,0.005760775316094657,1
2013-09-12,3176.0,3186.75,3170.25,3184.25,227594,-0.0007865345288657899,0.005942113465927426,1
2013-09-13,3177.75,3182.5,3161.75,3177.25,122090,0.0005510075566750317,0.005872107349287392,1
2013-09-16,3167.75,3219.25,3163.0,3196.25,128600,-0.003146880654551154,0.005592455218257285,1
2013-09-17,3190.75,3196.0,3163.0,3168.75,92803,0.007260673979954335,0.005744233791149303,0
2013-09-18,3228.75,3236.25,3189.75,3192.75,56730,0.011909425683616748,0.0054403689757382,1
2013-09-19,3239.25,3245.0,3232.0,3232.0,46234,0.003252032520325132,0.0053191884642991,1
2013-09-20,3248.0,3251.5,3234.0,3239.5,208460,0.0027012425715828847,0.005223927628121393,1
2013-09-23,3209.0,3237.0,3198.0,3222.75,237538,-0.01200738916256161,0.006506780863372081,1
2013-09-24,3213.25,3230.75,3202.75,3211.0,178347,0.0013244001246495163,0.006337812924537605,1
2013-09-25,3200.0,3220.5,3195.75,3215.25,250162,-0.004123550921963703,0.006509615211605844,1
2013-09-26,3226.0,3235.25,3202.25,3202.5,208824,0.008124999999999938,0.006883732660465811,0
2013-09-27,3223.0,3233.5,3203.0,3229.75,193112,-0.0009299442033477989,0.0069242509753141435,1
2013-09-30,3209.0,3223.25,3178.25,3211.5,281669,-0.004343779087806365,0.007021935931411249,1
2013-10-01,3245.5,3251.25,3213.0,3221.25,250343,0.011374259894048055,0.00751220391548547,0
2013-10-02,3237.5,3251.0,3221.0,3251.0,241342,-0.0024649514712679066,0.006676333741971558,1
2013-10-03,3202.25,3248.0,3189.25,3239.75,361785,-0.01088803088803092,0.007433872853882547,1
2013-10-04,3234.5,3239.5,3199.5,3201.25,201543,0.010071043797329926,0.008182750298544627,0
2013-10-07,3205.0,3232.75,3201.75,3224.0,239190,-0.009120420466841916,0.007767584185285301,1
2013-10-08,3150.75,3214.5,3144.25,3206.5,418005,-0.01692667706708273,0.009374338158148513,1
2013-10-09,3132.5,3164.0,3110.75,3146.25,441570,-0.005792271681345662,0.009432540035096347,1
2013-10-10,3193.5,3209.5,3132.75,3132.75,342187,0.01947326416600159,0.011296486829451615,0
2013-10-11,3225.5,3230.5,3175.75,3193.5,230009,0.010020353843745111,0.011817862816102108,1
2013-10-14,3248.25,3255.0,3195.0,3205.0,233830,0.007053170051154911,0.01188673010020873,1
2013-10-15,3240.75,3263.5,3234.0,3253.5,329005,-0.0023089355806973355,0.01137205079321344,1
2013-10-16,3264.0,3276.5,3234.75,3240.5,228467,0.0071742652163850895,0.011555266535718235,1
2013-10-17,3301.0,3310.5,3255.25,3260.25,209745,0.011335784313725394,0.011172194507201347,1
2013-10-18,3342.0,3348.0,3306.75,3307.5,235866,0.012420478642835464,0.011358280649189138,0
2013-10-21,3354.0,3362.25,3342.5,3344.75,175096,0.0035906642728904536,0.01048765893228045,1
2013-10-22,3356.5,3377.25,3338.0,3353.0,330951,0.0007453786523554662,0.007527780530141196,1
2013-10-23,3340.0,3357.25,3322.25,3356.0,244371,-0.004915834947117559,0.007373960123929864,1
2013-10-24,3371.0,3379.75,3335.5,3342.25,191455,0.009281437125748582,0.0059402811381568405,1
2013-10-25,3373.75,3392.75,3361.25,3376.75,223017,0.0008157816671610085,0.0058642782764207965,1
2013-10-28,3383.25,3391.0,3360.75,3374.25,196908,0.002815857725083415,0.005813708770004427,1
2013-10-29,3384.0,3392.25,3368.5,3377.75,208676,0.00022168033695413314,0.005553199589750987,1
2013-10-30,3392.25,3401.75,3364.25,3390.25,287566,0.002437943262411313,0.005487001828400031,1
2013-10-31,3369.0,3394.0,3360.75,3380.0,252511,-0.006853858058810558,0.005747661066676751,1
2013-11-01,3368.0,3388.5,3357.5,3377.25,230311,-0.00029682398337782523,0.004462929473908927,1
2013-11-04,3377.5,3387.25,3366.75,3368.0,142512,0.0028206650831354985,0.004415519960051687,0
2013-11-05,3379.75,3390.5,3355.75,3378.0,224570,0.0006661732050332603,0.004415514950344226,1
2013-11-06,3376.0,3398.0,3370.25,3380.0,218082,-0.0011095495228936603,0.004024430248649918,1
2013-11-07,3319.5,3387.0,3314.25,3374.0,404482,-0.01673578199052128,0.006038852821256765,1
2013-11-08,3360.5,3363.0,3310.0,3321.75,289374,0.012351257719536157,0.007467709821823444,0
2013-11-11,3354.25,3365.5,3345.5,3361.5,164939,-0.0018598422853741692,0.007392190759087901,1
2013-11-12,3364.5,3366.75,3343.75,3354.75,196199,0.0030558247000074257,0.007490910610018679,1
2013-11-13,3402.0,3406.75,3338.25,3363.5,269387,0.011145786892554632,0.008335642556219595,0
2013-11-14,3410.5,3415.75,3386.75,3392.5,225748,0.0024985302763080863,0.007957607640971882,1
2013-11-15,3416.5,3421.25,3405.25,3412.25,156493,0.00175927283389532,0.00793963833945381,1
2013-11-18,3384.0,3425.75,3380.25,3416.5,223476,-0.009512659154105041,0.008632358768358838,1
2013-11-19,3375.5,3400.5,3370.75,3387.75,258679,-0.0025118203309693055,0.008672753484530085,1
2013-11-20,3366.5,3398.5,3358.5,3375.75,290183,-0.0026662716634572314,0.008706953310221399,1
2013-11-21,3400.5,3406.0,3360.25,3367.75,204624,0.010099509876726476,0.007035520813075064,0
2013-11-22,3420.0,3422.5,3400.0,3400.75,163835,0.005734450816056391,0.0062687555268810926,1
2013-11-25,3429.0,3437.25,3420.25,3422.5,177967,0.002631578947368318,0.00613900561199455,1
2013-11-26,3447.25,3456.0,3422.75,3426.75,188922,0.005322251385243559,0.006214523286146897,1
2013-11-27,3468.5,3472.25,3445.75,3447.0,146375,0.006164333889332019,0.005610321873991507,0
2013-11-29,3487.5,3496.5,3468.75,3469.0,97742,0.00547787227908314,0.005720599486358903,1
2013-12-02,3483.0,3501.25,3476.75,3493.0,231123,-0.001290322580645209,0.0058298988993553845,1
2013-12-03,3475.75,3488.75,3466.25,3483.75,224700,-0.002081538903244362,0.004537547036701626,1
2013-12-04,3482.5,3494.0,3453.25,3476.25,281577,0.001942026900668914,0.0041745076612748,0
2013-12-05,3478.75,3492.0,3468.75,3482.5,250042,-0.001076812634601576,0.0039535599094374565,1
2013-12-06,3504.0,3511.0,3477.0,3478.0,254913,0.007258354293927516,0.0034842532491332046,1
2013-12-09,3518.5,3524.75,3505.0,3505.0,190605,0.004138127853881235,0.0033804949858249975,0
2013-12-10,3516.0,3524.25,3507.75,3519.25,181862,-0.0007105300554213212,0.0035645316126751317,1
2013-12-11,3470.5,3522.25,3464.5,3517.5,302895,-0.012940841865756503,0.005887637868342723,1
2013-12-12,3459.5,3479.5,3455.5,3471.25,300255,-0.0031695721077654726,0.005658407862140965,1
2013-12-13,3457.5,3478.25,3449.75,3457.0,152854,-0.00057811822517706,0.005289890714156182,1
2013-12-16,3474.5,3495.25,3434.5,3457.0,130785,0.004916847433116489,0.005588357922276338,0
2013-12-17,3465.25,3483.25,3460.75,3470.75,87634,-0.002662253561663497,0.005612697881606467,1
2013-12-18,3512.75,3513.5,3422.0,3464.75,66667,0.013707524709617003,0.007153762944235188,1
2013-12-19,3497.0,3516.75,3482.5,3513.5,56687,-0.004483666642943529,0.007336532817793975,1
2013-12-20,3503.0,3508.0,3496.0,3500.0,173625,0.0017157563625964656,0.006973605865558258,1
2013-12-23,3564.75,3567.5,3541.0,3541.0,131151,0.017627747644875846,0.008902415599410568,1
2013-12-24,3569.75,3572.75,3561.0,3565.25,47467,0.0014026229048320626,0.008873306176667402,1
2013-12-26,3581.75,3583.75,3568.25,3572.75,54009,0.003361579942573023,0.007266536399658021,1
2013-12-27,3570.25,3587.5,3567.0,3582.75,94798,-0.003210721016262963,0.007270544513062033,1
2013-12-30,3565.75,3573.5,3556.0,3569.75,90196,-0.0012604159372593404,0.00731280672640394,1
2013-12-31,3583.75,3594.75,3565.0,3566.5,71635,0.005048026361915481,0.007316521741857561,1
2014-01-02,3559.25,3579.0,3549.0,3575.75,196559,-0.006836414370422039,0.007787278461249522,1
2014-01-03,3531.5,3566.5,3527.25,3560.25,195452,-0.00779658635948588,0.007370023588366038,1
2014-01-06,3517.75,3540.25,3505.75,3530.5,246009,-0.0038935296616168236,0.007327418384118744,1
2014-01-07,3548.75,3557.25,3516.0,3516.25,191716,0.008812451140643773,0.0077757338084116345,0
2014-01-08,3564.75,3569.5,3544.0,3548.25,208163,0.004508629799225172,0.005490553605560648,1
2014-01-09,3547.75,3577.0,3535.5,3562.75,214724,-0.004768917876428969,0.005661266742982457,1
2014-01-10,3561.5,3572.0,3529.5,3549.75,263424,0.0038756958635755012,0.00570345380415249,1
2014-01-13,3509.5,3566.5,3492.5,3563.25,333010,-0.01460058963919697,0.007227121532973859,1
2014-01-14,3573.75,3576.5,3503.25,3510.25,293427,0.018307451203875225,0.009612205992604875,0
2014-01-15,3598.25,3610.25,3570.75,3573.75,234221,0.006855543896467253,0.009728420591432608,1
2014-01-16,3595.25,3608.25,3594.0,3598.5,162062,-0.000833738622941671,0.009409073530420045,1
2014-01-17,3584.75,3609.0,3574.25,3597.25,256190,-0.002920520130728077,0.009018093403301793,1
2014-01-21,3609.5,3612.0,3577.5,3584.5,210486,0.00690424715810023,0.00894210395676349,1
2014-01-22,3620.5,3629.5,3605.0,3607.25,184592,0.003047513506025723,0.008680085680917667,1
2014-01-23,3613.75,3635.25,3581.5,3625.5,286469,-0.0018643833724624193,0.008712392643896904,1
2014-01-24,3532.25,3621.25,3527.75,3613.25,379834,-0.02255274991352474,0.011485316569534061,1
2014-01-27,3503.0,3545.0,3468.0,3531.75,444255,-0.00828084082383751,0.011627513235912261,1
2014-01-28,3501.0,3516.25,3465.75,3469.0,298021,-0.0005709391949757503,0.010692563989749817,1
2014-01-29,3473.0,3529.0,3454.25,3513.5,396701,-0.007997714938589029,0.00868294995069138,1
2014-01-30,3502.0,3537.25,3471.0,3480.0,315346,0.008350129570976028,0.008878681739894223,0
2014-01-31,3514.0,3532.75,3479.25,3520.0,326853,0.0034266133637921303,0.009076690967534462,1
2014-02-03,3430.0,3529.75,3425.25,3514.0,438269,-0.0239043824701195,0.011382642066851393,1
2014-02-04,3452.0,3473.75,3431.5,3439.5,324399,0.00641399416909616,0.011329744321856136,1
2014-02-05,3445.5,3463.25,3412.0,3452.0,356874,-0.0018829663962920407,0.011074361281367547,1
2014-02-06,3487.25,3499.25,3447.75,3450.25,267809,0.012117254389783838,0.012311756953680808,1
2014-02-07,3558.0,3561.75,3479.5,3490.75,367851,0.020288192701985786,0.012394156219869388,0
2014-02-10,3577.5,3581.75,3550.5,3560.25,205066,0.005480607082630762,0.012033086564596326,1
2014-02-11,3612.75,3626.0,3578.5,3579.25,249858,0.009853249475890946,0.012219139877650305,0
2014-02-12,3624.5,3633.5,3610.25,3612.0,252230,0.0032523700781952325,0.011572945918228928,1
2014-02-13,3651.0,3656.0,3596.75,3623.25,287786,0.007311353290109013,0.011537554934099095,1
2014-02-14,3661.0,3668.0,3638.0,3650.5,212826,0.0027389756231168683,0.011544959191436633,1
2014-02-18,3675.0,3684.75,3654.0,3660.0,220169,0.003824091778202643,0.006099275790580805,1
2014-02-19,3654.5,3679.5,3645.25,3676.0,277354,-0.005578231292517,0.007278977871391982,1
2014-02-20,3671.5,3677.0,3638.25,3654.5,269725,0.004651799151730751,0.006795828117328022,1
2014-02-21,3664.5,3686.75,3660.75,3671.5,186798,-0.0019065776930410339,0.0069292113834880315,1
2014-02-24,3688.0,3701.5,3655.0,3665.75,206372,0.006412880338381832,0.004483390613621005,0
2014-02-25,3688.5,3697.25,3668.5,3685.75,236400,0.00013557483731019282,0.004552887461228295,1
2014-02-26,3673.75,3702.25,3662.5,3691.25,271366,-0.0039989155483258765,0.004362916929776096,1
2014-02-27,3701.5,3706.75,3661.25,3680.25,264249,0.007553589656345672,0.004731159005015347,1
2014-02-28,3695.25,3722.5,3665.0,3703.75,325511,-0.001688504660272816,0.004482184215294334,1
2014-03-03,3668.75,3679.75,3637.0,3678.0,376912,-0.00717136864894119,0.005153061903716319,1
2014-03-04,3716.75,3723.25,3669.75,3671.0,263175,0.013083475298126146,0.006522003221085597,1
2014-03-05,3728.25,3732.5,3712.5,3718.5,205524,0.003094101029124996,0.0060903304215475665,1
2014-03-06,3722.0,3737.25,3709.25,3731.5,217906,-0.001676389727083727,0.0061148134426013195,1
2014-03-07,3704.25,3740.5,3685.75,3724.0,303234,-0.004768941429339035,0.006348479631694224,1
2014-03-10,3707.5,3712.0,3684.0,3701.5,192161,0.000877370587838211,0.0060686837262375285,1
2014-03-11,3688.5,3726.0,3681.0,3707.5,259716,-0.005124747134187424,0.006330359606268799,1
2014-03-12,3706.75,3710.0,3661.5,3689.25,319464,0.004947810763182847,0.006331795415792891,1
2014-03-13,3651.25,3722.25,3636.25,3708.0,450566,-0.014972684966614969,0.00758890060541051,1
2014-03-14,3627.75,3661.0,3625.75,3655.75,168047,-0.0064361520027388375,0.007759711626918442,1
2014-03-17,3658.25,3679.5,3608.5,3629.25,82750,0.008407415064433987,0.008120260310415675,1
2014-03-18,3701.5,3708.5,3646.75,3661.25,120883,0.011822592769767049,0.007896815550279851,0
2014-03-19,3681.75,3711.5,3659.75,3702.5,93178,-0.005335674726462236,0.0079342474131871,1
2014-03-20,3699.0,3705.5,3664.75,3681.25,38950,0.004685271949480541,0.008146321507750454,1
2014-03-21,3718.0,3718.0,3694.5,3698.25,379137,0.005136523384698499,0.00818383367955733,1
2014-03-24,3611.0,3657.0,3575.5,3640.25,400180,-0.028778913394298056,0.012320054168940081,1
2014-03-25,3623.75,3652.0,3591.0,3613.5,364849,0.0035308778731653057,0.012423841568988101,1
2014-03-26,3572.75,3647.5,3570.75,3622.5,352854,-0.014073818558123508,0.012745060906657077,1
2014-03-27,3554.25,3585.25,3535.25,3577.75,443690,-0.005178084108879766,0.012135882013096445,1
2014-03-28,3563.0,3601.25,3551.5,3560.0,313345,0.002461841457410241,0.012151345978272323,1
2014-03-31,3586.25,3611.25,3572.5,3572.5,297696,0.0065253999438674715,0.011990361215835561,1
2014-04-01,3650.25,3652.75,3578.5,3583.25,265363,0.017845939351690543,0.012876028931836559,0
2014-04-02,3658.25,3668.5,3642.5,3650.5,239816,0.002191630710225434,0.012835020724569516,1
2014-04-03,3630.75,3669.0,3609.0,3658.25,272222,-0.00751725551834892,0.012860404418698417,1
2014-04-04,3537.5,3657.75,3522.75,3636.0,613419,-0.025683398746815356,0.014593427436413429,2
2014-04-07,3499.25,3542.75,3474.5,3539.5,511929,-0.010812720848056512,0.012238497903105189,2
2014-04-08,3528.5,3536.0,3490.5,3501.75,400196,0.00835893405729804,0.012617248640764401,2
2014-04-09,3591.0,3594.25,3526.25,3528.75,332705,0.017712909168201785,0.013382939760178566,2
2014-04-10,3480.0,3599.5,3470.25,3593.25,528139,-0.030910609857978333,0.01668251169175986,2
2014-04-11,3444.0,3493.75,3431.5,3485.0,533678,-0.010344827586206917,0.01679459262497467,2
2014-04-14,3470.25,3485.0,3425.25,3435.75,383258,0.007621951219512146,0.016869021894726825,2
2014-04-15,3491.25,3501.0,3404.75,3471.0,597761,0.00605143721633894,0.015602395508614017,2
2014-04-16,3501.5,3524.5,3479.5,3497.75,400462,0.002935911206587871,0.015638712186397292,2
2014-04-17,3523.25,3542.5,3492.5,3505.5,269150,0.006211623589890136,0.01592094004871108,2
2014-04-21,3551.25,3554.25,3516.75,3525.0,152229,0.007947207833676195,0.014007196904383892,1
2014-04-22,3585.0,3588.5,3545.75,3553.75,214083,0.009503695881731833,0.013656721869485949,0
2014-04-23,3554.5,3599.5,3546.0,3584.5,249723,-0.00850767085076709,0.013893426025199516,1
2014-04-24,3584.75,3618.25,3544.0,3595.75,393068,0.008510339006892575,0.01292107490749413,0
2014-04-25,3530.5,3589.75,3516.5,3588.0,330378,-0.015133551851593596,0.009155143676556607,1
2014-04-28,3540.75,3562.5,3480.5,3536.0,481343,0.0029032714912902158,0.00815821423155421,1
2014-04-29,3563.75,3571.25,3530.0,3541.5,306700,0.006495798912659723,0.008091827067933925,1
2014-04-30,3573.25,3578.0,3539.0,3557.25,288746,0.0026657313223430457,0.008006013343211184,1
2014-05-01,3586.75,3605.5,3570.5,3577.0,195192,0.0037780731826768665,0.008017245123750903,1
2014-05-02,3579.25,3604.5,3569.5,3589.5,297575,-0.002091029483515694,0.00801287395008854,1
2014-05-05,3590.75,3598.0,3548.0,3583.25,235364,0.0032129636096946967,0.007731585173524023,1
2014-05-06,3551.0,3603.75,3546.75,3595.0,260995,-0.011070110701106972,0.007989905107727327,1
2014-05-07,3540.5,3566.5,3497.5,3551.0,447227,-0.002956913545480111,0.007587142640987385,1
2014-05-08,3537.5,3579.75,3518.5,3539.25,388610,-0.0008473379466177322,0.006917937167185715,1
2014-05-09,3548.0,3552.25,3510.5,3533.5,319908,0.0029681978798585806,0.00499955296933217,0
2014-05-12,3607.75,3613.5,3548.25,3549.25,246729,0.01684047350620066,0.0072003634238295665,1
2014-05-13,3608.75,3624.25,3603.5,3611.5,221779,0.0002771810685329168,0.007025722487601942,1
2014-05-14,3596.25,3615.0,3583.25,3610.5,234686,-0.003463803255975062,0.007157322370335169,1
2014-05-15,3563.25,3606.75,3540.25,3599.25,398709,-0.009176225234619362,0.007684157603199422,1
2014-05-16,3582.75,3589.5,3543.0,3563.5,294611,0.0054725320985056225,0.007893823444991963,1
2014-05-19,3613.25,3617.5,3565.5,3586.75,221042,0.00851301374642377,0.008292023372153482,0
2014-05-20,3596.5,3623.75,3584.5,3611.25,297810,-0.004635715768352644,0.007492093277129298,1
2014-05-21,3633.5,3635.75,3593.25,3599.0,257181,0.010287779785902895,0.007819651964282612,0
2014-05-22,3648.0,3659.75,3631.25,3631.5,217632,0.003990642631072072,0.007730195545381241,1
2014-05-23,3675.0,3677.0,3645.25,3648.25,167143,0.0074013157894736725,0.00784754967331421,0
2014-05-27,3721.25,3723.0,3677.5,3679.0,203564,0.012585034013605334,0.007129334728161346,1
2014-05-28,3716.0,3730.25,3707.5,3720.5,218210,-0.0014108162579777872,0.0072236181946792166,1
2014-05-29,3735.5,3737.25,3713.25,3716.25,184922,0.005247578040904255,0.00688047181342396,1
2014-05-30,3735.5,3740.5,3715.25,3735.25,214382,0.0,0.005407816892448757,1
2014-06-02,3727.5,3741.5,3707.25,3735.0,225591,-0.0021416142417347572,0.005814742369869586,1
2014-06-03,3730.75,3735.75,3714.0,3728.0,183988,0.000871898054996656,0.0056532326606236446,1
2014-06-04,3743.25,3749.25,3714.0,3732.75,188803,0.0033505327347047587,0.004939234462563165,0
2014-06-05,3776.25,3782.0,3734.0,3743.5,283290,0.008815868563414098,0.00474994476657244,1
2014-06-06,3798.0,3800.25,3775.75,3777.5,200419,0.005759682224429019,0.00478768650009736,0
2014-06-09,3793.75,3803.0,3783.0,3800.0,148831,-0.0011190100052659302,0.004881828672667254,1
2014-06-10,3800.5,3803.0,3784.75,3792.5,154780,0.0017792421746292142,0.0036003882472336133,0
2014-06-11,3798.25,3804.75,3779.5,3802.0,203579,-0.0005920273648204466,0.00351969355806249,1
2014-06-12,3771.25,3806.5,3751.5,3797.5,295542,-0.007108536826169964,0.004390888672897842,1
2014-06-13,3775.75,3785.75,3760.0,3773.0,158900,0.0011932383162081006,0.004378047784039581,1
2014-06-16,3779.25,3790.5,3757.0,3774.75,119711,0.0009269681520227557,0.004232191851976619,0
2014-06-17,3779.5,3792.25,3769.75,3780.25,111338,6.61506912746912e-05,0.004250734405080091,1
2014-06-18,3803.5,3807.5,3763.0,3781.5,77778,0.006350046302420864,0.004508929457297082,0
2014-06-19,3797.25,3811.25,3782.5,3801.75,40592,-0.0016432233469173552,0.003809845469977474,1
2014-06-20,3806.0,3807.5,3793.75,3797.5,158922,0.0023042991638686505,0.0034230408684556976,0
2014-06-23,3794.5,3807.25,3785.25,3792.25,161444,-0.003021544929059372,0.0035557664455143547,1
2014-06-24,3794.5,3828.0,3781.25,3792.0,281591,0.0,0.003502373886193452,0
2014-06-25,3814.75,3823.5,3783.0,3792.25,249821,0.005336671498221035,0.003899031775080081,1
2014-06-26,3817.5,3822.0,3789.0,3812.75,239390,0.0007208860344714019,0.002863257079784641,0
2014-06-27,3831.5,3837.75,3808.0,3817.0,182900,0.0036673215455140795,0.0029654333650005996,1
2014-06-30,3840.5,3851.25,3827.75,3831.5,154827,0.002348949497585906,0.0029705492680173586,0
2014-07-01,3884.75,3894.5,3844.75,3847.0,195635,0.011521937247754188,0.004243809515604895,1
2014-07-02,3889.75,3896.5,3883.0,3885.5,150116,0.0012870841109466902,0.00406601253532505,0
2014-07-03,3915.75,3918.0,3888.25,3890.5,121416,0.006684234205283079,0.004032168377175608,1
2014-07-07,3904.25,3915.75,3896.0,3912.75,175431,-0.002936857562408246,0.004462579838061869,1
2014-07-08,3863.25,3906.75,3841.25,3905.0,331375,-0.010501376704872945,0.005898170017947245,1
2014-07-09,3885.5,3890.75,3856.5,3863.5,244551,0.0057593994693587724,0.005982075470392498,0
2014-07-10,3873.75,3889.5,3831.5,3886.5,317254,-0.003024063827049339,0.006107249046645095,1
2014-07-11,3897.5,3899.0,3871.75,3874.25,200877,0.0061310100032268,0.006263012462578362,0
2014-07-14,3919.25,3930.75,3897.75,3898.0,163878,0.005580500320718329,0.006345104396717302,1
2014-07-15,3912.5,3933.5,3880.0,3922.5,332223,-0.0017222682911270937,0.006469934238715255,1
2014-07-16,3922.5,3941.0,3913.0,3916.5,215286,0.002555910543130979,0.005539301960966537,1
2014-07-17,3876.0,3927.5,3859.25,3919.0,380375,-0.011854684512428326,0.006860148089422905,1
2014-07-18,3930.25,3935.75,3854.0,3870.5,291934,0.013996388028895801,0.007988151466125982,0
2014-07-21,3925.75,3934.25,3909.75,3929.5,219804,-0.00114496533299413,0.00792486968432633,1
2014-07-22,3950.5,3959.5,3923.75,3924.5,198837,0.006304527797236226,0.007047794575233968,1
2014-07-23,3975.5,3983.25,3944.25,3944.75,209511,0.006328312871788366,0.007081413529319703,1
2014-07-24,3971.75,3991.25,3963.5,3978.0,209687,-0.0009432775751477829,0.006936179571210662,1
2014-07-25,3955.5,3965.5,3937.5,3962.75,210231,-0.004091395480581572,0.007096798885373308,1
2014-07-28,3960.0,3970.25,3929.0,3954.0,210316,0.0011376564277587597,0.006950587134949987,1
2014-07-29,3952.25,3977.5,3948.5,3958.5,219908,-0.0019570707070707405,0.00696140592617515,1
2014-07-30,3968.5,3983.0,3953.25,3957.25,275028,0.0041115820102473055,0.007016381746327876,1
2014-07-31,3884.75,3970.25,3881.75,3968.75,423444,-0.021103691571122574,0.009197421622797347,1
2014-08-01,3873.25,3901.25,3847.5,3890.5,462507,-0.002960293455177343,0.007848504499636864,1
2014-08-04,3896.75,3915.75,3867.25,3873.0,250762,0.006067256180210423,0.008201246846970947,1
2014-08-05,3871.75,3900.25,3851.75,3894.75,356543,-0.006415602745877935,0.00797564287719587,1
2014-08-06,3868.75,3891.25,3842.0,3874.5,292468,-0.0007748434170594676,0.007452360472742225,1
2014-08-07,3856.75,3892.5,3840.75,3869.25,329596,-0.0031017770597738803,0.0074272687193067035,1
2014-08-08,3873.5,3886.75,3826.5,3855.5,315422,0.004343034938743662,0.007749952008816355,1
2014-08-11,3905.0,3917.75,3873.75,3874.0,178453,0.008132180198786587,0.008362576622049107,0
2014-08-12,3903.5,3917.25,3883.25,3907.5,220589,-0.0003841229193342066,0.008365014762382869,1
2014-08-13,3945.75,3949.5,3902.25,3906.0,201984,0.01082361982835911,0.009078218455656312,0
2014-08-14,3968.0,3974.75,3939.5,3946.5,176296,0.005638978647912296,0.005631123826005646,1
2014-08-15,3985.0,3994.5,3947.25,3973.0,362617,0.004284274193548487,0.005362092090217693,0
2014-08-18,4013.25,4019.5,3991.0,3991.0,159348,0.007089084065244666,0.005439157150252876,1
2014-08-19,4034.25,4040.5,4015.75,4017.0,151276,0.005232666791253893,0.0043445190479455675,0
2014-08-20,4039.5,4046.5,4028.75,4036.5,163157,0.001301357129577907,0.004128401654879221,1
2014-08-21,4047.5,4049.0,4032.75,4039.75,145148,0.001980443124149023,0.003350609267748595,0
2014-08-22,4054.75,4061.0,4036.5,4047.75,211674,0.0017912291537987013,0.003487394577667954,1
2014-08-25,4063.5,4078.5,4056.75,4057.5,168702,0.002157962883038378,0.0033207032471848376,0
2014-08-26,4072.25,4075.75,4061.75,4064.25,147208,0.0021533161068045814,0.003033742916947157,1
2014-08-27,4072.75,4077.0,4063.5,4073.5,128378,0.0001227822456872918,0.0022386078872022835,0
2014-08-28,4069.75,4076.25,4054.5,4071.5,166452,-0.0007366030323491257,0.002363368624827867,1
2014-08-29,4082.0,4086.0,4062.0,4075.5,167836,0.0030100129000552034,0.0022920069078201776,1
